stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage_x,mask_pixels_x,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched,mask_pixels_y,mask_coverage_y,equivalent_diameter_px,centroid_x,centroid_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height
ISIC_0010248,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3401743570963542,267524,normal,True,False,False,False,False,False,0,267524,0.3401743570963542,583.6284228562979,518.4841397407336,435.67928858719216,257,115,786,756,530,642
ISIC_0010249,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6058260599772135,476441,normal,True,False,False,False,False,False,0,476441,0.6058260599772135,778.8603995153211,541.5376363495166,389.16750237699944,81,43,1000,734,920,692
ISIC_0010251,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0352528889973958,27724,small,True,False,False,False,False,False,0,27724,0.035252888997395836,187.88106114837026,607.8754508728899,429.54404126388687,523,325,687,545,165,221
ISIC_0010252,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8331629435221354,655226,normal,True,False,False,False,False,False,0,655226,0.8331629435221354,913.3781549493298,503.2134194919005,392.44256790786693,2,5,1002,766,1001,762
ISIC_0010255,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0323435465494791,25436,small,True,False,False,False,False,False,0,25436,0.032343546549479164,179.96144325905925,506.5951800597578,370.11063060229594,425,277,601,465,177,189
ISIC_0010256,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0323193868001302,25417,small,True,False,False,False,False,False,0,25417,0.03231938680013021,179.89421755168684,519.1894007947436,400.3332415312586,434,306,617,498,184,193
ISIC_0010257,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7095133463541666,557984,normal,True,False,True,False,False,True,1,557984,0.7095133463541666,842.8803557620174,523.8998663044101,370.41832023857313,123,1,932,767,810,767
ISIC_0010262,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1083017985026041,85172,normal,True,False,False,False,False,False,0,85172,0.10830179850260417,329.3089104536701,519.2704409899967,380.1752806086507,344,183,701,569,358,387
ISIC_0010263,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0353482564290364,27799,small,True,False,False,False,False,False,0,27799,0.03534825642903646,188.13502093999614,423.24817439476243,430.86431166588727,327,310,511,537,185,228
ISIC_0010264,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5581499735514323,438947,normal,True,False,False,False,False,False,0,438947,0.5581499735514323,747.5859003772513,464.1762809633054,353.5949374298036,1,36,927,664,927,629
ISIC_0010265,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1432228088378906,112635,normal,True,False,False,False,False,False,0,112635,0.14322280883789062,378.69689214627186,485.1812846806055,361.5568340213965,240,174,772,542,533,369
ISIC_0010267,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5348078409830729,420590,normal,True,False,False,False,False,False,0,420590,0.5348078409830729,731.7867313091718,463.947323997242,385.2835445445684,81,4,849,766,769,763
ISIC_0010317,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0631090799967448,49631,normal,True,False,False,False,False,False,0,49631,0.0631090799967448,251.38049217222658,547.9789446112309,430.4276359533356,409,304,689,554,281,251
ISIC_0010318,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1272786458333333,100096,normal,True,False,False,False,False,False,0,100096,0.12727864583333334,356.9960580592044,534.444063698849,343.09591791879797,292,133,724,523,433,391
ISIC_0010319,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4935277303059895,388126,normal,True,False,False,False,False,False,0,388126,0.49352773030598956,702.9775042914814,484.87829467750163,349.95343007167776,115,3,889,696,775,694
ISIC_0010320,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6789398193359375,533940,normal,True,False,False,False,False,False,0,533940,0.6789398193359375,824.520177142981,473.13390268569503,368.90842791324866,23,3,994,721,972,719
ISIC_0010321,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3547986348470052,279025,normal,True,False,False,False,False,False,0,279025,0.3547986348470052,596.0416629479258,441.0097840695278,350.6323089328913,119,8,790,634,672,627
ISIC_0010322,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8705088297526041,684596,normal,True,False,True,False,True,True,2,684596,0.8705088297526041,933.6244959123092,556.7885643503614,401.6831620400937,1,2,1023,767,1023,766
ISIC_0010323,True,True,768,1024,786432,1.3333333333333333,768,1024,0.9096514383951824,715379,normal,True,False,True,False,False,True,1,715379,0.9096514383951823,954.3840067148527,495.4859885459316,399.6833594500258,7,4,1017,767,1011,764
ISIC_0010326,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3533109029134114,277855,normal,True,False,False,False,False,False,0,277855,0.35331090291341144,594.7906973905936,523.5243994169621,371.33868384589084,205,55,817,708,613,654
ISIC_0010327,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1803601582845052,141841,normal,True,False,False,False,False,False,0,141841,0.18036015828450522,424.96772849803574,476.35658942054835,384.2050746963149,267,162,678,592,412,431
ISIC_0010329,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8760693868001302,688969,normal,True,False,True,True,True,True,3,688969,0.8760693868001302,936.6016100224472,490.61981308302694,416.33914007742004,0,3,1023,767,1024,765
ISIC_0010330,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3494008382161458,274780,normal,True,False,False,False,False,False,0,274780,0.3494008382161458,591.4902891023047,453.56663512628285,393.9462115146663,31,133,972,663,942,531
ISIC_0010332,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3727798461914062,293166,normal,True,False,False,False,False,False,0,293166,0.37277984619140625,610.9587092200493,530.3333742657743,368.9636281151293,215,77,900,697,686,621
ISIC_0010333,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3499615987141927,275221,normal,True,False,False,False,False,False,0,275221,0.3499615987141927,591.964746198248,419.5590089419049,459.9519949422464,70,191,768,728,699,538
ISIC_0010334,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5406850179036459,425212,normal,True,True,False,False,False,True,1,425212,0.5406850179036459,735.7966657276506,521.5850916719189,370.8038108049632,65,0,977,765,913,766
ISIC_0010335,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6725552876790365,528919,normal,True,False,True,False,False,True,1,528919,0.6725552876790365,820.6342588277543,571.5839533085406,377.44790412142504,166,4,972,767,807,764
ISIC_0010336,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2856699625651042,224660,normal,True,False,False,False,False,False,0,224660,0.2856699625651042,534.8326804900778,488.5792441912223,386.1662467729013,185,113,780,636,596,524
ISIC_0010337,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1950759887695312,153414,normal,True,False,False,False,False,False,0,153414,0.19507598876953125,441.9646722488125,528.9265582019893,352.8014783526927,266,138,754,590,489,453
ISIC_0010339,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1168505350748698,91895,normal,True,False,False,False,False,False,0,91895,0.1168505350748698,342.0589831643627,482.35844169976605,380.92983296153216,261,220,705,540,445,321
ISIC_0010340,True,True,768,1024,786432,1.3333333333333333,768,1024,0.298919677734375,235080,normal,True,False,False,False,False,False,0,235080,0.298919677734375,547.0951948028259,479.4237833928875,370.11395269695424,121,40,818,687,698,648
ISIC_0010341,True,True,768,1024,786432,1.3333333333333333,768,1024,0.098798116048177,77698,normal,True,False,False,False,False,False,0,77698,0.09879811604817708,314.52848225054703,480.1321140827306,401.2901490385853,338,198,601,619,264,422
ISIC_0010342,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5053761800130209,397444,normal,True,False,False,False,False,False,0,397444,0.5053761800130209,711.3658816795489,609.3818223447831,382.46636758889304,131,65,1019,659,889,595
ISIC_0010344,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2231216430664062,175470,normal,True,False,False,False,False,False,0,175470,0.22312164306640625,472.66832230929015,452.8597367071294,373.8729754373967,181,128,720,611,540,484
ISIC_0010346,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2935396830240885,230849,normal,True,False,False,False,False,False,0,230849,0.29353968302408856,542.1494956767622,515.4100949105259,421.7187252273131,246,144,787,704,542,561
ISIC_0010347,True,True,768,1024,786432,1.3333333333333333,768,1024,0.261548360188802,205690,normal,True,False,False,False,False,False,0,205690,0.26154836018880206,511.7544742907243,482.6259225047401,386.5511254800914,98,174,821,630,724,457
ISIC_0010348,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2777786254882812,218454,normal,True,False,False,False,False,False,0,218454,0.27777862548828125,527.3938485663017,566.9339906799601,226.68158056158276,304,4,851,515,548,512
ISIC_0010349,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6740506490071615,530095,normal,True,True,False,False,False,True,1,530095,0.6740506490071615,821.54605255359,529.8980352578311,381.6845923843839,102,0,947,764,846,765
ISIC_0010350,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2896652221679687,227802,normal,True,False,False,False,False,False,0,227802,0.28966522216796875,538.5596668613048,516.985790291569,422.8885742881976,217,141,822,717,606,577
ISIC_0010351,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0762774149576823,59987,normal,True,False,False,False,False,False,0,59987,0.0762774149576823,276.36537512870206,502.22694917232064,361.8914764865721,348,220,659,496,312,277
ISIC_0010356,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0903256734212239,71035,normal,True,False,False,False,False,False,0,71035,0.09032567342122395,300.7400390042242,466.0910114732174,338.33919898641517,303,206,632,477,330,272
ISIC_0010357,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1127166748046875,88644,normal,True,False,False,False,False,False,0,88644,0.1127166748046875,335.9539346450697,501.59449032083387,404.24878164342766,327,229,649,592,323,364
ISIC_0010358,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1890309651692708,148660,normal,True,False,False,False,False,False,0,148660,0.18903096516927084,435.0629732812588,577.8213641867349,427.22164671061483,314,248,839,607,526,360
ISIC_0010360,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2583885192871094,203205,normal,True,False,False,False,False,False,0,203205,0.2583885192871094,508.65375422570975,485.43023055535053,349.57750547476684,150,134,814,565,665,432
ISIC_0010361,True,True,768,1024,786432,1.3333333333333333,768,1024,0.50634765625,398208,normal,True,False,False,False,False,False,0,398208,0.50634765625,712.0492768270323,444.5898851856316,387.0955706565413,77,58,815,744,739,687
ISIC_0010362,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0509045918782552,40033,normal,True,False,False,False,False,False,0,40033,0.05090459187825521,225.76890550822708,373.5103039992007,356.7114630429895,236,252,499,471,264,220
ISIC_0010364,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1861979166666666,146432,normal,True,False,False,False,False,False,0,146432,0.18619791666666666,431.7904735107751,471.0246394230769,380.34575775786715,211,172,726,604,516,433
ISIC_0010365,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1579004923502604,124178,normal,True,False,False,False,False,False,0,124178,0.1579004923502604,397.62839459239206,495.58908180192947,408.3835381468537,246,174,736,638,491,465
ISIC_0010367,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1158599853515625,91116,normal,True,False,False,False,False,False,0,91116,0.1158599853515625,340.6060691738905,538.9398678607489,415.45551824048465,361,236,711,583,351,348
ISIC_0010368,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1783866882324218,140289,normal,True,False,False,False,False,False,0,140289,0.17838668823242188,422.6363714723938,565.4010934570779,419.83260982685744,353,170,801,646,449,477
ISIC_0010370,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3342908223470052,262897,normal,True,False,False,False,False,False,0,262897,0.3342908223470052,578.5592939295333,509.2666481549808,409.6203494144094,212,106,814,689,603,584
ISIC_0010372,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2112553914388021,166138,normal,True,False,False,False,False,False,0,166138,0.2112553914388021,459.92768070992474,544.3600982315907,363.0677990586139,286,103,833,617,548,515
ISIC_0010374,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4324010213216145,340054,normal,True,False,False,False,False,False,0,340054,0.43240102132161456,658.0047113397981,554.5156975068666,381.50624606680117,123,80,970,654,848,575
ISIC_0010379,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2227961222330729,175214,normal,True,False,False,False,False,False,0,175214,0.2227961222330729,472.32339936872364,531.9089113883593,431.5096967137329,288,146,747,685,460,540
ISIC_0010380,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1265335083007812,99510,normal,True,False,False,False,False,False,0,99510,0.12653350830078125,355.9495288613205,621.1226107928851,448.1160988845342,403,237,832,642,430,406
ISIC_0010382,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8445332845052084,664168,normal,True,True,True,False,False,True,2,664168,0.8445332845052084,919.5895616782867,468.5884143770853,381.8285945724576,4,0,972,767,969,768
ISIC_0010435,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0860277811686198,67655,normal,True,False,False,False,False,False,0,67655,0.0860277811686198,293.4979069755991,527.0540684354445,364.5530707264799,343,189,708,533,366,345
ISIC_0010439,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0189056396484375,14868,tiny,True,False,False,False,False,False,0,14868,0.0189056396484375,137.58824641342878,583.7629808985741,350.86561743341406,502,276,662,417,161,142
ISIC_0010441,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1201095581054687,94458,normal,True,False,False,False,False,False,0,94458,0.12010955810546875,346.7962815783843,704.611753371869,266.09791653433274,536,92,869,435,334,344
ISIC_0010442,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3090298970540364,243031,normal,True,False,False,False,False,False,0,243031,0.30902989705403644,556.2703297826798,528.352527043875,350.9827511716612,221,47,835,640,615,594
ISIC_0010443,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1386807759602864,109063,normal,True,False,False,False,False,False,0,109063,0.13868077596028647,372.6436964010676,539.9964607612114,340.5484994911198,334,153,743,515,410,363
ISIC_0010444,True,True,768,1024,786432,1.3333333333333333,768,1024,0.0401954650878906,31611,small,True,False,False,False,False,False,0,31611,0.040195465087890625,200.61997719226076,550.451077156686,402.8736515769827,434,291,653,516,220,226
ISIC_0010445,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2402928670247396,188974,normal,True,False,False,False,False,False,0,188974,0.2402928670247396,490.51928578475145,535.6518357022659,442.45191931165135,278,159,804,758,527,600
ISIC_0010447,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4085197448730469,321273,normal,True,False,False,False,False,False,0,321273,0.4085197448730469,639.5760222645155,512.6049808107124,375.2305235734095,219,22,812,719,594,698
ISIC_0010448,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6870880126953125,540348,normal,True,False,True,False,False,True,1,540348,0.6870880126953125,829.453097841316,513.1161954888331,424.7018976659486,80,36,955,767,876,732
